# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Jan 21 10:50:49 2026
#
# User preference: *
#
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN sy_dist:        Distance [pc]
#
discoverymethod,disc_year,sy_dist
Radial Velocity,2007,93.18460000
Radial Velocity,2007,93.18460000
Radial Velocity,2007,93.18460000
Radial Velocity,2009,125.32100000
Radial Velocity,2009,125.32100000
Radial Velocity,2009,125.32100000
Radial Velocity,2008,75.43920000
Radial Velocity,2008,75.43920000
Radial Velocity,2008,75.43920000
Radial Velocity,2002,17.93230000
Radial Velocity,2002,17.93230000
Radial Velocity,2002,17.93230000
Radial Velocity,2002,17.93230000
Radial Velocity,2002,17.93230000
Radial Velocity,2002,17.93230000
Radial Velocity,2002,17.93230000
Radial Velocity,2002,17.93230000
Radial Velocity,1996,21.13970000
Radial Velocity,1996,21.13970000
Radial Velocity,1996,21.13970000
Radial Velocity,1996,21.13970000
Radial Velocity,1996,21.13970000
Radial Velocity,1996,21.13970000
Radial Velocity,2020,124.95300000
Radial Velocity,2008,76.22200000
Radial Velocity,2008,76.22200000
Radial Velocity,2008,76.22200000
Imaging,2008,139.13500000
Imaging,2008,139.13500000
Imaging,2008,139.13500000
Imaging,2008,139.13500000
Radial Velocity,2018,95.98630000
Radial Velocity,2018,95.98630000
Radial Velocity,2010,72.06910000
Radial Velocity,2010,72.06910000
Imaging,2021,128.48400000
Imaging,2013,
Imaging,2013,33.82810000
Imaging,2013,33.82810000
Imaging,2015,
Imaging,2018,66.06130000
Imaging,2024,117.43500000
Imaging,2010,
Imaging,2024,
Imaging,2024,100.86200000
Imaging,2004,64.30800000
Imaging,2004,64.30800000
Eclipse Timing Variations,2015,396.33200000
Eclipse Timing Variations,2015,396.33200000
Imaging,2024,34.11540000
Imaging,2016,69.57370000
Imaging,2018,57.23090000
Radial Velocity,2006,73.46030000
Radial Velocity,2006,73.46030000
Radial Velocity,1996,13.79670000
Radial Velocity,1996,13.79670000
Radial Velocity,1996,13.79670000
Radial Velocity,1996,13.79670000
Radial Velocity,1996,13.79670000
Radial Velocity,2001,13.79670000
Radial Velocity,2001,13.79670000
Radial Velocity,2001,13.79670000
Radial Velocity,2009,13.79670000
Radial Velocity,2009,13.79670000
Imaging,2015,29.75750000
Imaging,2015,29.75750000
Imaging,2015,29.75750000
Imaging,2015,29.75750000
Radial Velocity,1995,15.46140000
Radial Velocity,1995,15.46140000
Radial Velocity,1995,15.46140000
Radial Velocity,1995,15.46140000
Radial Velocity,1995,15.46140000
Radial Velocity,2025,12.47730000
Radial Velocity,2025,12.47730000
Radial Velocity,1996,12.58550000
Radial Velocity,1996,12.58550000
Radial Velocity,1996,12.58550000
Radial Velocity,1996,12.58550000
Radial Velocity,1996,12.58550000
Radial Velocity,1996,12.58550000
Radial Velocity,1996,12.58550000
Radial Velocity,1996,12.58550000
Radial Velocity,1996,12.58550000
Radial Velocity,1996,12.58550000
Radial Velocity,1996,12.58550000
Radial Velocity,1996,12.58550000
Radial Velocity,1996,12.58550000
Radial Velocity,2004,12.58550000
Radial Velocity,2004,12.58550000
Radial Velocity,2004,12.58550000
Radial Velocity,2004,12.58550000
Radial Velocity,2004,12.58550000
Radial Velocity,2004,12.58550000
Radial Velocity,2004,12.58550000
Radial Velocity,2004,12.58550000
Radial Velocity,2004,12.58550000
Radial Velocity,2002,12.58550000
Radial Velocity,2002,12.58550000
Radial Velocity,2002,12.58550000
Radial Velocity,2002,12.58550000
Radial Velocity,2002,12.58550000
Radial Velocity,2002,12.58550000
Radial Velocity,2002,12.58550000
Radial Velocity,2002,12.58550000
Radial Velocity,2002,12.58550000
Radial Velocity,2002,12.58550000
Radial Velocity,2002,12.58550000
Radial Velocity,2004,12.58550000
Radial Velocity,2004,12.58550000
Radial Velocity,2004,12.58550000
Radial Velocity,2004,12.58550000
Radial Velocity,2004,12.58550000
Radial Velocity,2004,12.58550000
Radial Velocity,2004,12.58550000
Radial Velocity,2004,12.58550000
Radial Velocity,2004,12.58550000
Radial Velocity,2004,12.58550000
Radial Velocity,2004,12.58550000
Radial Velocity,2004,12.58550000
Radial Velocity,2004,12.58550000
Radial Velocity,2004,12.58550000
Radial Velocity,2004,12.58550000
Radial Velocity,2004,12.58550000
Radial Velocity,2004,12.58550000
Radial Velocity,2004,12.58550000
Radial Velocity,2004,12.58550000
Radial Velocity,2004,12.58550000
Radial Velocity,2007,12.58550000
Radial Velocity,2007,12.58550000
Radial Velocity,2007,12.58550000
Radial Velocity,2007,12.58550000
Radial Velocity,2007,12.58550000
Radial Velocity,2007,12.58550000
Radial Velocity,2007,12.58550000
Radial Velocity,2007,12.58550000
Radial Velocity,2008,54.65990000
Radial Velocity,2008,54.65990000
Radial Velocity,2008,54.65990000
Radial Velocity,2008,54.65990000
Radial Velocity,2009,8.50332000
Radial Velocity,2009,8.50332000
Radial Velocity,2009,8.50332000
Radial Velocity,2009,8.50332000
Radial Velocity,2009,8.50332000
Radial Velocity,2011,19.81010000
Radial Velocity,2011,19.81010000
Radial Velocity,2011,19.81010000
Radial Velocity,2011,19.81010000
Radial Velocity,2019,19.81010000
Radial Velocity,2019,19.81010000
Radial Velocity,1996,17.90110000
Radial Velocity,1996,17.90110000
Radial Velocity,1996,17.90110000
Radial Velocity,1996,17.90110000
Radial Velocity,1996,17.90110000
Radial Velocity,1996,17.90110000
Radial Velocity,2012,82.96130000
Radial Velocity,2012,82.96130000
Radial Velocity,2023,82.96130000
Radial Velocity,2015,162.55200000
Radial Velocity,2015,162.55200000
Radial Velocity,2015,162.55200000
Radial Velocity,2008,101.26000000
Radial Velocity,2008,101.26000000
Radial Velocity,2008,101.26000000
Radial Velocity,2013,44.03040000
Imaging,2022,162.12700000
Imaging,2005,50.04750000
Imaging,2023,26.85640000
Imaging,2023,26.85640000
Imaging,2023,26.85640000
Imaging,2023,26.85640000
Microlensing,2025,1040.00000000
Transit,2020,9.72210000
Transit,2020,9.72210000
Transit,2020,9.72210000
Transit,2020,9.72210000
Transit,2020,9.72210000
Transit,2020,9.72210000
Transit,2020,9.72210000
Transit,2020,9.72210000
Transit,2020,9.72210000
Transit,2020,9.72210000
Transit,2020,9.72210000
Transit,2021,9.72210000
Transit,2021,9.72210000
Transit,2021,9.72210000
Transit,2021,9.72210000
Transit,2021,9.72210000
Transit,2021,9.72210000
Transit,2021,9.72210000
Transit Timing Variations,2023,9.72210000
Radial Velocity,2025,9.72210000
Radial Velocity,2025,9.72210000
Radial Velocity,2017,1070.63000000
Transit,2025,43.56870000
Radial Velocity,2009,49.35200000
Radial Velocity,2009,49.35200000
Radial Velocity,2016,768.04500000
Radial Velocity,2013,426.42000000
Radial Velocity,2009,1539.71000000
Radial Velocity,2009,1539.71000000
Radial Velocity,2009,1539.71000000
Radial Velocity,2012,1322.51000000
Transit,2016,179.46100000
Transit,2016,179.46100000
Transit,2016,179.46100000
Radial Velocity,2023,454.25100000
Radial Velocity,2023,610.71500000
Radial Velocity,2021,53.62200000
Radial Velocity,2011,871.49300000
Radial Velocity,2018,666.58900000
Radial Velocity,2015,442.04200000
Radial Velocity,2021,52.56970000
Imaging,2021,44.95430000
Radial Velocity,2021,38.04730000
Radial Velocity,2021,38.04730000
Radial Velocity,2013,20.26950000
Radial Velocity,2013,20.26950000
Radial Velocity,2013,20.26950000
Radial Velocity,2009,41.33420000
Radial Velocity,2009,41.33420000
Radial Velocity,2009,41.33420000
Radial Velocity,2009,41.33420000
Radial Velocity,2000,84.40690000
Radial Velocity,2000,84.40690000
Radial Velocity,2000,84.40690000
Radial Velocity,2000,84.40690000
Radial Velocity,2014,27.16650000
Radial Velocity,2014,27.16650000
Radial Velocity,2020,27.16650000
Radial Velocity,2007,925.21400000
Radial Velocity,2007,925.21400000
Transit,2024,589.42300000
Transit,2024,589.42300000
Radial Velocity,2008,34.46030000
Radial Velocity,2008,34.46030000
Radial Velocity,2008,34.46030000
Radial Velocity,2008,34.46030000
Radial Velocity,2023,23.73240000
Radial Velocity,2023,23.73240000
Radial Velocity,2023,23.73240000
Radial Velocity,2023,23.73240000
Radial Velocity,2025,119.05200000
Radial Velocity,2025,234.29400000
Radial Velocity,2024,1.82655000
Radial Velocity,2024,1.82655000
Radial Velocity,2025,1.82655000
Radial Velocity,2025,1.82655000
Radial Velocity,2025,1.82655000
Radial Velocity,2020,8.60715000
Imaging,2011,22.38960000
Imaging,2011,22.38960000
Imaging,2011,
Imaging,2021,
Imaging,2006,190.37400000
Radial Velocity,2024,157.99800000
Imaging,2021,10.88640000
Imaging,2021,10.88640000
Imaging,2007,190.72000000
Transit,2008,787.90900000
Transit,2008,787.90900000
Transit,2008,787.90900000
Transit,2008,787.90900000
Transit,2008,787.90900000
Transit,2008,787.90900000
Transit,2008,787.90900000
Transit,2010,338.38600000
Transit,2010,338.38600000
Transit,2010,338.38600000
Transit,2010,338.38600000
Transit,2010,655.03700000
Transit,2010,655.03700000
Transit,2010,655.03700000
Transit,2010,655.03700000
Transit,2010,655.03700000
Transit,2010,655.03700000
Transit,2010,655.03700000
Transit,2010,1126.37000000
Transit,2010,1126.37000000
Transit,2010,1126.37000000
Transit,2010,1126.37000000
Transit,2010,1126.37000000
Transit,2010,1126.37000000
Transit,2010,1148.93000000
Transit,2010,1148.93000000
Transit,2010,1148.93000000
Transit,2010,1148.93000000
Transit,2010,1148.93000000
Transit,2010,1744.60000000
Transit,2010,1744.60000000
Transit,2010,1744.60000000
Transit,2011,732.40900000
Transit,2011,732.40900000
Transit,2011,1176.12000000
Transit,2011,1176.12000000
Transit,2011,1176.12000000
Transit,2011,764.88900000
Transit,2011,764.88900000
Transit,2011,764.88900000
Transit,2011,764.88900000
Transit,2011,764.88900000
Transit,2011,764.88900000
Transit,2011,790.66300000
Transit,2011,790.66300000
Transit,2011,790.66300000
Transit,2011,790.66300000
Transit,2011,790.66300000
Transit,2011,790.66300000
Transit,2008,213.28300000
Transit,2008,213.28300000
Transit,2008,213.28300000
Transit,2008,213.28300000
Transit,2008,213.28300000
Transit,2008,213.28300000
Transit,2008,213.28300000
Transit,2008,213.28300000
Transit,2008,213.28300000
Transit,2008,213.28300000
Transit,2008,213.28300000
Transit,2008,213.28300000
Transit,2008,213.28300000
Transit,2011,844.06100000
Transit,2011,844.06100000
Transit,2011,844.06100000
Transit,2011,844.06100000
Transit,2011,844.06100000
Transit,2011,844.06100000
Radial Velocity,2018,844.06100000
Transit,2012,
Transit,2012,
Transit,2014,627.15800000
Transit,2011,1060.97000000
Transit,2011,1060.97000000
Transit,2011,1060.97000000
Transit,2014,591.55500000
Transit,2014,591.55500000
Transit,2013,1103.48000000
Transit,2013,1103.48000000
Transit,2013,1045.18000000
Transit,2013,1045.18000000
Transit,2014,1010.28000000
Transit,2014,1010.28000000
Transit,2015,766.18300000
Transit,2015,766.18300000
Transit,2015,806.50700000
Transit,2015,806.50700000
Transit,2015,806.50700000
Transit,2008,768.77100000
Transit,2008,768.77100000
Transit,2008,768.77100000
Transit,2008,768.77100000
Transit,2008,768.77100000
Transit,2020,1032.23000000
Transit,2020,2005.76000000
Transit,2018,576.68300000
Transit,2018,576.68300000
Transit,2022,1123.21000000
Transit,2022,925.95800000
Transit,2008,726.41200000
Transit,2008,726.41200000
Transit,2008,726.41200000
Transit,2008,726.41200000
Transit,2009,882.47200000
Transit,2009,882.47200000
Transit,2009,882.47200000
Transit,2009,882.47200000
Transit,2009,882.47200000
Transit,2009,882.47200000
Transit,2009,645.29400000
Transit,2009,645.29400000
Transit,2009,645.29400000
Transit,2009,645.29400000
Transit,2009,159.90600000
Transit,2009,159.90600000
Transit,2009,159.90600000
Transit,2009,159.90600000
Transit,2009,159.90600000
Transit,2009,159.90600000
Transit,2009,159.90600000
Transit,2009,159.90600000
Radial Velocity,2009,159.90600000
Radial Velocity,2009,159.90600000
Radial Velocity,2009,159.90600000
Radial Velocity,2022,159.90600000
Transit,2010,322.03700000
Transit,2010,322.03700000
Transit,2010,322.03700000
Transit,2010,322.03700000
Transit,2009,412.98000000
Transit,2009,412.98000000
Transit,2009,412.98000000
Transit,2009,412.98000000
Transit,2009,412.98000000
Eclipse Timing Variations,2018,30.52250000
Astrometry,2013,
Imaging,2004,134.84600000
Imaging,2004,134.84600000
Radial Velocity,2019,62.53880000
Radial Velocity,2019,62.53880000
Radial Velocity,2019,62.53880000
Radial Velocity,2019,62.53880000
Radial Velocity,2019,137.94000000
Radial Velocity,2019,45.23000000
Radial Velocity,2019,45.23000000
Radial Velocity,2023,25.32840000
Eclipse Timing Variations,2009,305.68400000
Eclipse Timing Variations,2009,305.68400000
Transit,2019,44.06220000
Transit,2019,44.06220000
Transit,2019,44.06220000
Transit,2020,
Transit,2019,159.25900000
Transit,2019,159.25900000
Transit,2021,706.39100000
Transit,2019,253.02600000
Transit,2021,232.10000000
Transit,2021,232.10000000
Transit,2021,232.10000000
Transit,2021,232.10000000
Transit,2019,476.88200000
Transit,2019,334.96700000
Transit,2020,
Transit,2019,257.44300000
Transit,2019,257.44300000
Transit,2019,436.48800000
Transit,2019,436.48800000
Transit,2019,436.48800000
Transit,2019,243.93500000
Transit,2019,243.93500000
Transit,2019,243.93500000
Transit,2019,369.88800000
Transit,2019,369.88800000
Transit,2021,369.88800000
Transit,2021,369.88800000
Transit,2021,369.88800000
Transit,2021,369.88800000
Transit,2021,369.88800000
Transit,2021,369.88800000
Transit,2021,369.88800000
Transit,2019,161.36500000
Transit,2019,451.76900000
Transit,2019,451.76900000
Transit,2019,451.76900000
Transit,2021,451.76900000
Transit,2021,451.76900000
Transit,2019,109.88800000
Transit,2019,109.88800000
Transit,2019,109.88800000
Transit,2019,314.35000000
Transit,2019,314.35000000
Transit,2022,314.35000000
Transit,2022,314.35000000
Transit,2022,314.35000000
Transit,2016,186.19700000
Transit,2016,186.19700000
Transit,2016,186.19700000
Transit,2016,186.19700000
Transit,2016,186.19700000
Transit,2016,186.19700000
Transit,2018,181.69000000
Transit,2018,181.69000000
Transit,2018,181.69000000
Transit,2018,181.69000000
Transit,2018,181.69000000
Transit,2018,181.69000000
Transit,2018,181.69000000
Transit,2018,181.69000000
Transit,2018,181.69000000
Transit,2018,181.69000000
Transit,2018,181.69000000
Transit,2019,418.39500000
Transit,2019,418.39500000
Transit,2019,418.39500000
Transit,2021,418.39500000
Transit,2021,418.39500000
Transit,2021,418.39500000
Transit,2019,611.80400000
Transit,2019,611.80400000
Transit,2019,283.29000000
Transit,2019,320.07000000
Transit,2019,320.07000000
Transit,2019,320.07000000
Transit,2021,320.07000000
Transit,2021,320.07000000
Transit,2021,320.07000000
Transit,2021,320.07000000
Transit,2021,320.07000000
Transit,2021,320.07000000
Transit,2021,561.92900000
Transit,2021,561.92900000
Transit,2021,561.92900000
Transit,2019,336.25000000
Transit,2019,336.25000000
Transit,2019,336.25000000
Transit,2019,336.25000000
Transit,2021,624.51200000
Transit,2019,496.28900000
Transit,2019,496.28900000
Transit,2019,496.28900000
Transit,2016,244.59000000
Transit,2016,244.59000000
Transit,2016,244.59000000
Transit,2016,244.59000000
Transit,2016,244.59000000
Transit,2016,244.59000000
Transit,2016,244.59000000
Transit,2016,244.59000000
Transit,2016,244.59000000
Transit,2016,244.59000000
Transit,2016,244.59000000
Transit,2016,244.59000000
Transit,2016,244.59000000
Transit,2016,244.59000000
Transit,2016,244.59000000
Transit,2016,244.59000000
Transit,2016,244.59000000
Transit,2016,244.59000000
Transit,2016,244.59000000
Transit,2016,244.59000000
Transit,2016,244.59000000
Transit,2016,244.59000000
Transit,2016,244.59000000
Transit,2021,150.12400000
Transit,2021,150.12400000
Transit,2023,121.97100000
Transit,2023,121.97100000
Transit,2023,121.97100000
Transit,2023,121.97100000
Transit,2018,372.63200000
Transit,2018,372.63200000
Transit,2018,372.63200000
Transit,2018,551.88600000
Transit,2020,321.29600000
Transit,2020,321.29600000
Transit,2020,321.29600000
Imaging,2008,
Imaging,2008,
Radial Velocity,2025,9.53114000
Radial Velocity,2025,9.53114000
Imaging,2024,21.79120000
Radial Velocity,2025,10.62670000
Radial Velocity,2021,16.00900000
Radial Velocity,2021,16.00900000
Radial Velocity,2025,
Transit,2019,27.92760000
Transit,2019,27.92760000
Transit,2019,27.92760000
Transit,2019,27.92760000
Transit,2019,27.92760000
Radial Velocity,2022,4.84867000
Radial Velocity,2022,4.84867000
Radial Velocity,2020,3.67278000
Radial Velocity,2020,3.67278000
Radial Velocity,2020,3.67278000
Transit,2015,12.61300000
Transit,2015,12.61300000
Transit,2015,12.61300000
Transit,2015,12.61300000
Transit,2015,12.61300000
Transit,2015,12.61300000
Transit,2015,12.61300000
Radial Velocity,2018,12.61300000
Radial Velocity,2010,11.01430000
Radial Velocity,2010,11.01430000
Radial Velocity,2010,11.01430000
Radial Velocity,2017,11.01430000
Radial Velocity,2017,11.01430000
Radial Velocity,2023,8.03625000
Transit,2009,14.64270000
Transit,2009,14.64270000
Transit,2009,14.64270000
Transit,2009,14.64270000
Transit,2009,14.64270000
Transit,2009,14.64270000
Transit,2009,14.64270000
Transit,2009,14.64270000
Transit,2009,14.64270000
Transit,2009,14.64270000
Transit,2009,14.64270000
Transit,2009,14.64270000
Transit,2009,14.64270000
Transit,2009,14.64270000
Transit,2009,14.64270000
Transit,2009,14.64270000
Transit,2009,14.64270000
Transit,2009,14.64270000
Transit,2009,14.64270000
Transit,2009,14.64270000
Transit,2020,20.37300000
Transit,2020,20.37300000
Transit,2020,20.37300000
Transit,2020,20.37300000
Transit,2020,20.37300000
Transit,2020,20.37300000
Radial Velocity,2018,10.25250000
Radial Velocity,2024,8.35147000
Transit,2019,16.32000000
Transit,2019,16.32000000
Transit,2019,16.32000000
Radial Velocity,2014,3.56228000
Radial Velocity,2014,3.56228000
Radial Velocity,2014,3.56228000
Radial Velocity,2018,3.56228000
Radial Velocity,2014,25.85570000
Radial Velocity,2013,15.12850000
Radial Velocity,2013,15.12850000
Radial Velocity,2013,15.12850000
Radial Velocity,2009,12.35600000
Radial Velocity,2009,12.35600000
Radial Velocity,2009,12.35600000
Radial Velocity,2014,11.94070000
Radial Velocity,2014,11.94070000
Radial Velocity,2014,11.94070000
Radial Velocity,2020,11.94070000
Radial Velocity,2022,37.07880000
Radial Velocity,2022,37.07880000
Radial Velocity,2020,28.44340000
Radial Velocity,2025,38.12900000
Radial Velocity,2020,5.75624000
Radial Velocity,2020,5.75624000
Radial Velocity,2014,5.75624000
Radial Velocity,2014,5.75624000
Radial Velocity,2014,5.75624000
Transit,2024,15.21420000
Transit,2024,15.21420000
Radial Velocity,2020,5.58057000
Radial Velocity,2020,5.58057000
Radial Velocity,2025,5.58057000
Radial Velocity,2014,23.60620000
Radial Velocity,2017,5.92153500
Radial Velocity,2017,5.92153500
Radial Velocity,2000,17.55590000
Radial Velocity,2020,16.61860000
Transit,2022,22.47510000
Transit,2022,22.47510000
Radial Velocity,2017,28.47120000
Radial Velocity,2017,28.47120000
Radial Velocity,2017,28.47120000
Radial Velocity,2007,15.19680000
Radial Velocity,2007,15.19680000
Radial Velocity,2007,15.19680000
Radial Velocity,2007,15.19680000
Radial Velocity,2007,15.19680000
Radial Velocity,2018,15.19680000
Radial Velocity,2018,15.19680000
Radial Velocity,2018,15.19680000
Radial Velocity,2018,15.19680000
Radial Velocity,2018,15.19680000
Radial Velocity,2022,18.23817000
Radial Velocity,2013,20.52660000
Radial Velocity,2013,20.52660000
Radial Velocity,2023,20.52660000
Radial Velocity,2015,20.19030000
Radial Velocity,2015,20.19030000
Radial Velocity,2015,20.19030000
Radial Velocity,2015,20.19030000
Radial Velocity,2017,20.19030000
Radial Velocity,2017,20.19030000
Radial Velocity,2017,5.37484000
Radial Velocity,2017,5.37484000
Radial Velocity,2015,23.61900000
Radial Velocity,2020,6.33256000
Radial Velocity,2020,6.33256000
Transit,2025,10.45400000
Transit,2025,10.45400000
Radial Velocity,2012,29.42140000
Radial Velocity,2012,29.42140000
Radial Velocity,2012,29.42140000
Radial Velocity,2012,29.42140000
Radial Velocity,2012,29.42140000
Radial Velocity,2012,29.42140000
Radial Velocity,2012,29.42140000
Radial Velocity,2012,29.42140000
Radial Velocity,2012,29.42140000
Radial Velocity,2012,29.42140000
Radial Velocity,2012,29.42140000
Transit,2020,27.36440000
Transit,2020,27.36440000
Radial Velocity,2020,27.36440000
Radial Velocity,2019,9.48637000
Radial Velocity,2019,9.48637000
Radial Velocity,2019,9.48637000
Radial Velocity,2020,9.48637000
Radial Velocity,2020,9.48637000
Transit,2019,9.44181000
Transit,2019,9.44181000
Transit,2019,9.44181000
Transit,2019,9.44181000
Transit,2019,9.44181000
Radial Velocity,2019,9.44181000
Radial Velocity,2019,9.44181000
Radial Velocity,2010,20.37790000
Transit,2021,9.41263000
Transit,2021,9.41263000
Transit,2021,9.41263000
Radial Velocity,2023,9.41263000
Radial Velocity,2023,9.41263000
Radial Velocity,2018,13.74300000
Transit,2022,15.80950000
Transit,2022,15.80950000
Transit,2022,15.80950000
Radial Velocity,2022,15.80950000
Radial Velocity,2021,7.03149000
Radial Velocity,2017,16.92870000
Radial Velocity,2023,9.91050000
Radial Velocity,2016,18.14590000
Radial Velocity,2016,18.14590000
Radial Velocity,2016,18.14590000
Radial Velocity,2016,18.14590000
Radial Velocity,2025,18.14590000
Radial Velocity,2019,5.67577300
Radial Velocity,2019,5.67577300
Radial Velocity,2019,5.67577300
Radial Velocity,2019,5.67577300
Radial Velocity,2021,11.88930000
Radial Velocity,2021,11.88930000
Radial Velocity,2021,11.88930000
Radial Velocity,2021,11.88930000
Radial Velocity,2014,12.66310000
Radial Velocity,2014,12.66310000
Radial Velocity,2019,21.33620000
Radial Velocity,2011,9.06456000
Radial Velocity,2011,9.06456000
Radial Velocity,2011,9.06456000
Radial Velocity,2011,9.06456000
Radial Velocity,2014,9.06456000
Radial Velocity,2014,9.06456000
Radial Velocity,2020,9.06456000
Radial Velocity,2004,9.75321000
Radial Velocity,2004,9.75321000
Radial Velocity,2004,9.75321000
Radial Velocity,2004,9.75321000
Radial Velocity,2004,9.75321000
Radial Velocity,2004,9.75321000
Radial Velocity,2004,9.75321000
Radial Velocity,2004,9.75321000
Radial Velocity,2004,9.75321000
Radial Velocity,2004,9.75321000
Radial Velocity,2004,9.75321000
Radial Velocity,2004,9.75321000
Radial Velocity,2004,9.75321000
Radial Velocity,2004,9.75321000
Radial Velocity,2004,9.75321000
Radial Velocity,2004,9.75321000
Radial Velocity,2004,9.75321000
Radial Velocity,2004,9.75321000
Radial Velocity,2004,9.75321000
Radial Velocity,2004,9.75321000
Radial Velocity,2004,9.75321000
Radial Velocity,2004,9.75321000
Radial Velocity,2004,9.75321000
Radial Velocity,2022,18.35540000
Radial Velocity,2022,18.35540000
Radial Velocity,2022,18.35540000
Radial Velocity,2022,18.35540000
Radial Velocity,2020,14.23580000
Radial Velocity,2021,8.07426000
Radial Velocity,2021,8.07426000
Radial Velocity,2021,8.07426000
Radial Velocity,2021,8.07426000
Imaging,2013,17.52990000
Imaging,2013,17.52990000
Radial Velocity,2025,16.63740000
Radial Velocity,2022,7.61778000
Radial Velocity,2016,10.40920000
Radial Velocity,2016,10.40920000
Radial Velocity,2016,10.40920000
Radial Velocity,2025,10.40920000
Radial Velocity,2005,6.29810000
Radial Velocity,2005,6.29810000
Radial Velocity,2005,6.29810000
Radial Velocity,2005,6.29810000
Radial Velocity,2005,6.29810000
Radial Velocity,2005,6.29810000
Radial Velocity,2005,6.29810000
Radial Velocity,2007,6.29810000
Radial Velocity,2007,6.29810000
Radial Velocity,2007,6.29810000
Radial Velocity,2007,6.29810000
Radial Velocity,2007,6.29810000
Radial Velocity,2007,6.29810000
Radial Velocity,2009,6.29810000
Radial Velocity,2009,6.29810000
Radial Velocity,2009,6.29810000
Radial Velocity,2009,6.29810000
Radial Velocity,2009,6.29810000
Radial Velocity,2017,6.47249000
Radial Velocity,2009,10.37960000
Radial Velocity,2009,10.37960000
Radial Velocity,2009,10.37960000
Radial Velocity,2012,7.24396000
Radial Velocity,2012,7.24396000
Radial Velocity,2012,7.24396000
Radial Velocity,2012,7.24396000
Radial Velocity,2012,7.24396000
Radial Velocity,2013,7.24396000
Radial Velocity,2013,7.24396000
Radial Velocity,2013,7.24396000
Radial Velocity,2013,7.24396000
Radial Velocity,2013,7.24396000
Radial Velocity,2013,7.24396000
Radial Velocity,2013,7.24396000
Radial Velocity,2007,4.54896000
Radial Velocity,2010,16.02720000
Radial Velocity,2010,16.02720000
Radial Velocity,2010,16.02720000
Radial Velocity,2010,16.02720000
Radial Velocity,2010,16.02720000
Radial Velocity,2016,16.02720000
Radial Velocity,2016,16.02720000
Radial Velocity,2012,16.02720000
Radial Velocity,2012,16.02720000
Radial Velocity,2012,16.02720000
Radial Velocity,2012,16.02720000
Radial Velocity,2012,16.02720000
Radial Velocity,2012,16.02720000
Radial Velocity,2022,9.67315000
Radial Velocity,2014,5.00671000
Radial Velocity,2014,5.00671000
Radial Velocity,2019,14.31550000
Radial Velocity,2014,4.54939000
Radial Velocity,2014,4.54939000
Radial Velocity,2014,4.54939000
Radial Velocity,2014,4.54939000
Radial Velocity,2020,4.54939000
Radial Velocity,2021,15.55750000
Radial Velocity,2023,16.96580000
Radial Velocity,2021,11.10170000
Transit,2023,12.04450000
Transit,2023,12.04450000
Radial Velocity,2023,12.04450000
Radial Velocity,2008,4.96435000
Radial Velocity,2008,4.96435000
Radial Velocity,2008,4.96435000
Radial Velocity,2008,4.96435000
Radial Velocity,2008,4.96435000
Radial Velocity,2008,4.96435000
Radial Velocity,2006,8.80058000
Radial Velocity,2006,8.80058000
Radial Velocity,2006,8.80058000
Radial Velocity,2006,8.80058000
Radial Velocity,2006,8.80058000
Radial Velocity,2006,8.80058000
Radial Velocity,2006,8.80058000
Radial Velocity,2014,8.80058000
Radial Velocity,2014,8.80058000
Radial Velocity,2014,8.80058000
Radial Velocity,1999,10.78360000
Radial Velocity,1999,10.78360000
Radial Velocity,1999,10.78360000
Radial Velocity,1998,4.67517000
Radial Velocity,1998,4.67517000
Radial Velocity,1998,4.67517000
Radial Velocity,1998,4.67517000
Radial Velocity,1998,4.67517000
Radial Velocity,1998,4.67517000
Radial Velocity,1998,4.67517000
Radial Velocity,1998,4.67517000
Radial Velocity,1998,4.67517000
Radial Velocity,2000,4.67517000
Radial Velocity,2000,4.67517000
Radial Velocity,2000,4.67517000
Radial Velocity,2000,4.67517000
Radial Velocity,2000,4.67517000
Radial Velocity,2000,4.67517000
Radial Velocity,2000,4.67517000
Radial Velocity,2005,4.67517000
Radial Velocity,2005,4.67517000
Radial Velocity,2005,4.67517000
Radial Velocity,2005,4.67517000
Radial Velocity,2005,4.67517000
Radial Velocity,2005,4.67517000
Radial Velocity,2005,4.67517000
Radial Velocity,2010,4.67517000
Radial Velocity,2010,4.67517000
Radial Velocity,2010,4.67517000
Radial Velocity,2020,3.29000000
Radial Velocity,2020,3.29000000
Astrometry,2022,6.26022000
Imaging,2024,20.80650000
Radial Velocity,2020,4.47100000
Radial Velocity,2020,4.47100000
Radial Velocity,2023,23.88390000
Radial Velocity,2018,11.93150000
Radial Velocity,2020,30.62030000
Radial Velocity,2022,20.51210000
Radial Velocity,2025,15.92110000
Transit,2017,29.66100000
Transit,2017,29.66100000
Transit,2017,29.66100000
Transit,2017,29.66100000
Transit,2017,29.66100000
Transit,2017,29.66100000
Transit,2017,29.66100000
Transit,2017,29.66100000
Transit,2017,29.66100000
Transit,2017,29.66100000
Transit,2017,29.66100000
Transit,2017,29.66100000
Transit,2017,29.66100000
Transit,2017,29.66100000
Transit,2017,29.66100000
Transit,2017,29.66100000
Transit,2017,29.66100000
Transit,2017,29.66100000
Transit,2017,29.66100000
Transit,2017,29.66100000
